2025-09-22 19:52:26.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Config" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Key" TEXT NOT NULL, "Value" TEXT NOT NULL)
2025-09-22 19:52:26.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0079632s
2025-09-22 19:52:26.2|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Config (Key)
2025-09-22 19:52:26.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Config_Key" ON "Config" ("Key" ASC)
2025-09-22 19:52:26.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.006953s
2025-09-22 19:52:26.2|Info|FluentMigrator.Runner.MigrationRunner|CreateTable RootFolders
2025-09-22 19:52:26.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "RootFolders" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Path" TEXT NOT NULL)
2025-09-22 19:52:26.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0041984s
2025-09-22 19:52:26.2|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex RootFolders (Path)
2025-09-22 19:52:26.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_RootFolders_Path" ON "RootFolders" ("Path" ASC)
2025-09-22 19:52:26.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.00225s
2025-09-22 19:52:26.2|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Series
2025-09-22 19:52:26.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Series" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TvdbId" INTEGER NOT NULL, "TvRageId" INTEGER NOT NULL, "ImdbId" TEXT, "Title" TEXT NOT NULL, "TitleSlug" TEXT, "CleanTitle" TEXT NOT NULL, "Status" INTEGER NOT NULL, "Overview" TEXT, "AirTime" TEXT, "Images" TEXT NOT NULL, "Path" TEXT NOT NULL, "Monitored" INTEGER NOT NULL, "SeasonFolder" INTEGER NOT NULL, "LastInfoSync" DATETIME, "LastDiskSync" DATETIME, "Runtime" INTEGER NOT NULL, "SeriesType" INTEGER NOT NULL, "Network" TEXT, "UseSceneNumbering" INTEGER NOT NULL, "FirstAired" DATETIME, "NextAiring" DATETIME, "Year" INTEGER, "Seasons" TEXT, "Actors" TEXT, "Ratings" TEXT, "Genres" TEXT, "Certification" TEXT, "SortTitle" TEXT, "ProfileId" INTEGER, "Tags" TEXT, "Added" DATETIME, "AddOptions" TEXT, "TvMazeId" INTEGER NOT NULL DEFAULT 0)
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0151229s
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Series (TvdbId)
2025-09-22 19:52:26.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Series_TvdbId" ON "Series" ("TvdbId" ASC)
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0017465s
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Movies
2025-09-22 19:52:26.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Movies" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ImdbId" TEXT NOT NULL, "Title" TEXT NOT NULL, "TitleSlug" TEXT NOT NULL, "SortTitle" TEXT, "CleanTitle" TEXT NOT NULL, "Status" INTEGER NOT NULL, "Overview" TEXT, "Images" TEXT NOT NULL, "Path" TEXT NOT NULL, "Monitored" INTEGER NOT NULL, "ProfileId" INTEGER NOT NULL, "LastInfoSync" DATETIME, "LastDiskSync" DATETIME, "Runtime" INTEGER NOT NULL, "InCinemas" DATETIME, "Year" INTEGER, "Added" DATETIME, "Actors" TEXT, "Ratings" TEXT, "Genres" TEXT, "Tags" TEXT, "Certification" TEXT, "AddOptions" TEXT)
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0082568s
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Movies (ImdbId)
2025-09-22 19:52:26.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Movies_ImdbId" ON "Movies" ("ImdbId" ASC)
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0022444s
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Movies (TitleSlug)
2025-09-22 19:52:26.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Movies_TitleSlug" ON "Movies" ("TitleSlug" ASC)
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0026962s
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Episodes
2025-09-22 19:52:26.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Episodes" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL, "SeasonNumber" INTEGER NOT NULL, "EpisodeNumber" INTEGER NOT NULL, "Title" TEXT, "Overview" TEXT, "EpisodeFileId" INTEGER, "AirDate" TEXT, "AirDateUtc" DATETIME, "AbsoluteEpisodeNumber" INTEGER, "SceneAbsoluteEpisodeNumber" INTEGER, "SceneSeasonNumber" INTEGER, "SceneEpisodeNumber" INTEGER, "Monitored" INTEGER, "Ratings" TEXT, "Images" TEXT, "UnverifiedSceneNumbering" INTEGER NOT NULL DEFAULT 0)
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0082648s
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|CreateTable EpisodeFiles
2025-09-22 19:52:26.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "EpisodeFiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL, "Quality" TEXT NOT NULL, "Size" INTEGER NOT NULL, "DateAdded" DATETIME NOT NULL, "SeasonNumber" INTEGER NOT NULL, "SceneName" TEXT, "ReleaseGroup" TEXT, "MediaInfo" TEXT, "RelativePath" TEXT)
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0116774s
2025-09-22 19:52:26.3|Info|FluentMigrator.Runner.MigrationRunner|CreateTable History
2025-09-22 19:52:26.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "History" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "EpisodeId" INTEGER NOT NULL, "SeriesId" INTEGER NOT NULL, "SourceTitle" TEXT NOT NULL, "Date" DATETIME NOT NULL, "Quality" TEXT NOT NULL, "Data" TEXT NOT NULL, "EventType" INTEGER, "DownloadId" TEXT)
2025-09-22 19:52:26.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0128998s
2025-09-22 19:52:26.4|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (DownloadId)
2025-09-22 19:52:26.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_DownloadId" ON "History" ("DownloadId" ASC)
2025-09-22 19:52:26.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0045491s
2025-09-22 19:52:26.4|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Notifications
2025-09-22 19:52:26.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Notifications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "OnGrab" INTEGER NOT NULL, "OnDownload" INTEGER NOT NULL, "Settings" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "ConfigContract" TEXT, "OnUpgrade" INTEGER, "Tags" TEXT, "OnRename" INTEGER NOT NULL)
2025-09-22 19:52:26.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0750407s
2025-09-22 19:52:26.5|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ScheduledTasks
2025-09-22 19:52:26.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ScheduledTasks" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TypeName" TEXT NOT NULL, "Interval" INTEGER NOT NULL, "LastExecution" DATETIME NOT NULL)
2025-09-22 19:52:26.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0046841s
2025-09-22 19:52:26.5|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex ScheduledTasks (TypeName)
2025-09-22 19:52:26.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_ScheduledTasks_TypeName" ON "ScheduledTasks" ("TypeName" ASC)
2025-09-22 19:52:26.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0064038s
2025-09-22 19:52:26.5|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Indexers
2025-09-22 19:52:26.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "EnableRss" INTEGER, "EnableSearch" INTEGER)
2025-09-22 19:52:26.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0836033s
2025-09-22 19:52:26.6|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Indexers (Name)
2025-09-22 19:52:26.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2025-09-22 19:52:26.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0173672s
2025-09-22 19:52:26.6|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Profiles
2025-09-22 19:52:26.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Profiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Cutoff" INTEGER NOT NULL, "Items" TEXT NOT NULL, "Language" INTEGER)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0067758s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Profiles (Name)
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Profiles_Name" ON "Profiles" ("Name" ASC)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0046755s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|ExecuteSqlStatement UPDATE "Profiles" SET "Language" = 1
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|UPDATE "Profiles" SET "Language" = 1
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0027184s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable SceneMappings
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "SceneMappings" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TvdbId" INTEGER NOT NULL, "SeasonNumber" INTEGER, "SearchTerm" TEXT NOT NULL, "ParseTerm" TEXT NOT NULL, "Title" TEXT, "Type" TEXT, "SceneSeasonNumber" INTEGER)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0039892s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable NamingConfig
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "NamingConfig" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "MultiEpisodeStyle" INTEGER NOT NULL, "RenameEpisodes" INTEGER, "StandardEpisodeFormat" TEXT, "DailyEpisodeFormat" TEXT, "SeriesFolderFormat" TEXT, "SeasonFolderFormat" TEXT, "AnimeEpisodeFormat" TEXT, "ReplaceIllegalCharacters" INTEGER NOT NULL DEFAULT 1)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0019429s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Blacklist
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Blacklist" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL, "EpisodeIds" TEXT NOT NULL, "SourceTitle" TEXT NOT NULL, "Quality" TEXT NOT NULL, "Date" DATETIME NOT NULL, "PublishedDate" DATETIME, "Size" INTEGER, "Protocol" INTEGER, "Indexer" TEXT, "Message" TEXT, "TorrentInfoHash" TEXT)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0033997s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable QualityDefinitions
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "QualityDefinitions" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Quality" INTEGER NOT NULL, "Title" TEXT NOT NULL, "MinSize" NUMERIC, "MaxSize" NUMERIC)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0036876s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex QualityDefinitions (Quality)
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_QualityDefinitions_Quality" ON "QualityDefinitions" ("Quality" ASC)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0025278s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex QualityDefinitions (Title)
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_QualityDefinitions_Title" ON "QualityDefinitions" ("Title" ASC)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.00174s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Metadata
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Metadata" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Enable" INTEGER NOT NULL, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT NOT NULL, "ConfigContract" TEXT NOT NULL)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.002785s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable MetadataFiles
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "MetadataFiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL, "Consumer" TEXT NOT NULL, "Type" INTEGER NOT NULL, "RelativePath" TEXT NOT NULL, "LastUpdated" DATETIME NOT NULL, "SeasonNumber" INTEGER, "EpisodeFileId" INTEGER, "Added" DATETIME, "Extension" TEXT NOT NULL, "Hash" TEXT)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0031661s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DownloadClients
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "DownloadClients" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Enable" INTEGER NOT NULL, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT NOT NULL, "ConfigContract" TEXT NOT NULL)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0037914s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable PendingReleases
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "PendingReleases" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL DEFAULT 0, "Title" TEXT NOT NULL, "Added" DATETIME NOT NULL, "ParsedEpisodeInfo" TEXT NOT NULL, "Release" TEXT NOT NULL, "MovieId" INTEGER NOT NULL DEFAULT 0)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.00197s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable RemotePathMappings
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "RemotePathMappings" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Host" TEXT NOT NULL, "RemotePath" TEXT NOT NULL, "LocalPath" TEXT NOT NULL)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0023602s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Tags
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Tags" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Label" TEXT NOT NULL)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0022375s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Tags (Label)
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Tags_Label" ON "Tags" ("Label" ASC)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0037834s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Restrictions
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Restrictions" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Required" TEXT, "Preferred" TEXT, "Ignored" TEXT, "Tags" TEXT NOT NULL)
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0013988s
2025-09-22 19:52:26.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DelayProfiles
2025-09-22 19:52:26.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "DelayProfiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "EnableUsenet" INTEGER NOT NULL, "EnableTorrent" INTEGER NOT NULL, "PreferredProtocol" INTEGER NOT NULL, "UsenetDelay" INTEGER NOT NULL, "TorrentDelay" INTEGER NOT NULL, "Order" INTEGER NOT NULL, "Tags" TEXT NOT NULL)
2025-09-22 19:52:26.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0028362s
2025-09-22 19:52:26.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "DelayProfiles" ("EnableUsenet", "EnableTorrent", "PreferredProtocol", "UsenetDelay", "TorrentDelay", "Order", "Tags") VALUES (1, 1, 1, 0, 0, 2147483647, '[]')
2025-09-22 19:52:26.8|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Users
2025-09-22 19:52:26.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Users" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Identifier" TEXT NOT NULL, "Username" TEXT NOT NULL, "Password" TEXT NOT NULL)
2025-09-22 19:52:26.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0021282s
2025-09-22 19:52:26.8|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Identifier)
2025-09-22 19:52:26.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Identifier" ON "Users" ("Identifier" ASC)
2025-09-22 19:52:26.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0016699s
2025-09-22 19:52:26.8|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Username)
2025-09-22 19:52:26.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Username" ON "Users" ("Username" ASC)
2025-09-22 19:52:26.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0035173s
2025-09-22 19:52:26.8|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Commands
